Gene	B05_NCD4_HC	B05_NCD4_SLE	B06_MCD4_HC	B06_MCD4_SLE	B01_Th1_HC	B01_Th1_SLE	B02_Th2_HC	B02_Th2_SLE	B03_TH17_HC	B03_TH17_SLE	B04_Tfh_HC	B04_Tfh_SLE	B09_Fra1_HC	B09_Fra1_SLE	B07_aTreg_HC	B07_aTreg_SLE	B10_Fra3_HC	B10_Fra3_SLE	A01_NaiB_HC	A01_NaiB_SLE	A03_UnswMB_HC	A03_UnswMB_SLE	A02_SwiMB_HC	A02_SwiMB_SLE	A04_DNB_HC	A04_DNB_SLE	C01_NCD8_HC	C01_NCD8_SLE	C04_CmCD8_HC	C04_CmCD8_SLE	C05_EmCD8_HC	C05_EmCD8_SLE	C03_EffectorCD8_HC	C03_EffectorCD8_SLE	G01_NK_HC	G01_NK_SLE	E02_CD16nMo_HC	E02_CD16nMo_SLE	E01_CD16pMo_HC	E01_CD16pMo_SLE	E04_Intermediate_HC	E04_Intermediate_SLE	E03_NonClassical_HC	E03_NonClassical_SLE	D01_mDC_HC	D01_mDC_SLE	D02_pDC_HC	D02_pDC_SLE	A05_PB_HC	A05_PB_SLE	F01_Neu_HC	F01_Neu_SLE	F02_LDG_HC	F02_LDG_SLE
OAS3	-0.552053148940764	0.459344699004679	-0.290292904560842	0.547796332706666	-0.219016848956711	0.554885611628288	-0.382226468664271	0.564158469972404	-0.317180538222916	0.65239625664819	-0.360818359495141	0.543320423365547	-0.832268553109697	0.300937256661056	-0.453860413983022	0.403499416536641	-0.377308916621374	0.570973313957355	-1.36534236543538	-0.108243096018694	-1.22758012678703	-0.263546645653526	-1.10565234288566	-0.0233444772229395	-1.12987851381371	-0.0308446613837889	-0.538717935932437	0.435111259540661	-0.435439184483407	0.386515048548365	-0.591221112059916	0.228995206789308	-0.885757440677811	0.0744793716887582	-1.17575965406087	0.018821548840447	0.576465238898943	1.63081550811092	0.74653014240139	1.67289103672447	0.775063329845937	1.70031980222512	0.698514287939789	1.64657540378052	0.303972076350801	1.33746358509643	-3.14284443753375	-2.08710391318524	-1.58340002274731	-0.731553374403667	-0.103057390670727	1.96139007375631	-0.27482653577601	1.79790468226762
PLSCR1	-1.43615175727675	-0.320740488890577	-1.03445383126061	-0.0135600683532315	-0.816406532333769	0.221300697356879	-1.79701819004013	-0.239857609169066	-1.15463097371718	0.0155227845993297	-0.951573766793792	0.0594652979572435	-1.36305785028478	-0.145023766457138	-1.59498590363709	-0.355510637849886	-1.49203198380505	-0.127585039956934	-0.639706099030648	0.331179237268165	-0.546805134962718	0.0655168861958945	-0.720686900862956	-0.0646784426905198	-0.640283612227045	-0.00590150862582903	-1.14649087148621	-0.193958765138251	-0.84187743836823	0.13244725103362	-0.615032431084162	0.193643550848105	-0.834864663034517	0.0659745179867654	-0.420348670091951	0.547655600345823	1.15206278603025	1.82206814342776	0.730056194134804	1.61462149687993	1.05465399430882	1.76830300851462	0.551922224908972	1.51277626036742	0.962486952246968	1.46971693190708	0.022533337823876	0.791128528199553	-1.23176693166313	-0.466104682258093	0.881936288964254	2.21969216521922	0.821307899420225	2.20312251540468
CMPK2	-0.517608132162284	0.724548197073295	-0.643157584427428	0.496564166343912	-0.498450731111928	0.546491696658728	-0.724935000253723	0.547531667606541	-0.904729268010574	0.451087838058037	-0.645589138742714	0.585319354202192	-1.02092576660575	0.552573295871424	-1.55635738167874	0.102377798152209	-1.12417122112358	0.484757473661327	-1.36547867086507	0.282208891038496	-1.35761460778066	0.144521640416852	-1.36047888192967	0.19728711667245	-1.50779458151399	0.0256148347429648	-0.732088299168065	0.48778042882974	-0.765604401286846	0.41235417492815	-0.74437211774692	0.316366602679503	-0.842177226488973	0.271373463513383	-0.606065045406061	0.447538544804188	0.376361129956836	1.60271863215796	0.497553610307482	1.45660913952553	0.55160903566458	1.49665747439372	0.450604044970344	1.42912711053969	0.590330610932469	1.56587669235007	-1.21088162241862	0.240355962969991	-2.63746477049913	-1.00489590110424	0.109356388618022	2.2366864684824	-0.0146104571996036	2.10530732140208
MX2	-0.286614296884989	0.274124448685769	-0.374714166743904	0.258004008829331	-0.375525882516726	0.196240476250581	-0.227529781305014	0.435733322961056	-0.42590786354857	0.358239860971346	-0.134086938370484	0.467286683003898	-0.499189447769286	0.279437567981874	-0.822829526016517	0.206909252214565	-0.56434336258589	0.343118483822115	-0.561437979514429	0.306882851232306	-0.233669328484664	0.192561569359899	-0.441234874412853	0.193417815212585	-0.630493807342899	0.120326428958832	-0.474578753447863	0.144429874024324	-0.445003094699548	0.147127518455393	-0.837829641031729	-0.148172868704682	-1.01480313035312	-0.142626378446353	-1.42977119259369	-0.266205963913011	0.317690959160438	1.30618796577085	0.306524079639381	1.20412909568931	0.310757570358198	1.28744810966009	0.257036616272238	1.1562601566198	0.08761549433505	1.13808143653816	-0.607796222866198	0.352628097881849	-4.09942074851971	-2.99491718989966	1.35100677046701	1.91349140137455	1.22173891371017	1.90426561053082
STAT2	-0.816543718635979	-0.0861450202340148	-0.626374205444454	0.0503001115731892	-0.688853470496435	-0.022070642710315	-0.61092340211492	0.162568686477397	-0.82074816979702	0.0733986313580136	-0.588105650888186	0.114641497214879	-1.2121515582565	-0.492634344422235	-0.285454560592708	0.423512249047092	-0.519271697038517	0.152538584715789	0.732375621534576	1.11926344218987	-0.119945901777194	0.181546848294443	-0.306755097372337	0.193483128918071	-0.604544352831046	-0.219072569923116	-1.05561151340107	-0.300552796332774	-0.920920949692437	-0.308513055208306	-1.24233054536897	-0.453685119050496	-1.52296386671998	-0.655341211253806	-1.31766536811755	-0.522324245200601	0.974128751834181	2.24710049384581	1.12482872352145	2.19406952155786	0.920378520280466	2.09344501377642	1.11133449629215	2.16321563986307	0.116724953920062	1.26122323217564	0.971986666021636	1.58248841523484	-0.429405621276475	-0.104012605377806	-2.27301330479228	0.023061356795008	-1.59430321053044	0.732623188416118
PARP14	-1.19438027675115	-0.5052319288545	-0.567876300107324	0.0976405726210954	-0.625011531454682	0.0149442688287329	-0.727203671545563	-0.0401449313484931	-0.707983281072513	-0.0888774910480355	-0.748721828326245	-0.063789344827364	-1.07163210616887	-0.43636073226675	-0.125242605154384	0.228859178612774	-0.24781601660537	0.111922622772803	1.46851084968979	1.70317754912486	0.936891906556681	0.931100950487077	0.618276730632369	1.01762581624906	0.656058505065655	0.74480973821477	-1.38526226140956	-0.710014819040239	-0.893397727482785	-0.378551511352825	-0.496575439984132	0.102871654668256	-0.422975501793448	0.159818955491675	-0.193339531560667	0.384415431573177	0.4937189296036	1.5530156876523	0.0979376331157427	0.808075785898313	0.152842578771542	0.826427871838091	-0.0389343751355365	0.653570381124495	-0.566993427784158	0.365572878675228	-3.78129782275448	-1.46015868824411	-1.68266334226136	-0.524192272791172	0.590349123419027	1.96549207438984	0.746886579768667	2.25381451228012
GBP1	0.0321422965923736	0.354747789284692	0.209161217409121	0.552199634842822	0.398171250367785	0.794456680889387	0.177038112059431	0.532367267757285	0.123207465840918	0.448128015037607	0.106870198390092	0.436178020757001	-0.0437408808529319	0.338532654950823	0.581860621821717	0.796750419393389	0.397926756729863	0.57472566031935	-1.18976758493425	-0.539551923010913	-1.04789629862153	-0.609240823153611	-1.12144838577907	-0.627340898390021	-1.14441037013939	-0.657797883331288	0.124000380146328	0.439841514006616	0.357324812237839	0.648284052888348	0.167335937322924	0.571535795408419	0.0525048745122245	0.47824073481978	-0.27764862421187	0.0906837599579686	-0.185331650968668	0.533204457618717	0.467641880377162	1.0490911099264	0.598493804393885	1.13025432011647	0.424385057386469	0.970744406506032	-0.0889539862253636	0.479360750210039	-3.61246034161681	-3.40781434391716	-2.38842621341249	-1.74261386772819	0.400420678928447	1.27542269012331	0.357497465954945	1.21371153100756
MT2A	-0.577738825909618	0.0824456356900573	-0.219311551261491	0.47368224761666	0.0722281861518596	0.832751355825123	-0.197970712375862	0.423379704638309	-0.523014931487171	-0.0306425439681876	-0.0813032421748938	0.520787042571316	-0.282475908497487	0.263715449996338	0.376792140700186	0.781814985945258	0.0300806567819467	0.402799275374249	-2.22356884091376	-1.62262224741734	-1.43015785963811	-0.92168453881277	-1.56945017802778	-0.921736397901409	-1.49816182323966	-0.805498755744851	-0.084148516952403	0.54823190169108	0.255349694589387	1.01622877170125	0.188921152969921	0.736260519318471	0.515519407276034	0.826681791754125	0.0323495946054553	0.360880611580472	0.273735432069421	1.09969767083081	0.975929087781265	1.77137669676792	0.971223002189152	1.73276849164201	1.00539276316305	1.82245965622069	-0.471397526785852	0.685572075720869	-2.10197566325289	-1.52735828111712	-1.49800648904593	-1.33329802492946	-0.811509840376524	1.41158074901614	-0.953967395014462	1.19636434266622
OTOF	-0.977221045799459	-0.418443245891409	-0.167021956246405	1.13387883596138	0.262466635259304	1.49577479703174	-0.408705700621814	0.890492989972604	-0.400980540980309	0.392911461098438	-0.602354535154618	0.829647547807869	-0.786302759801047	0.728459611191979	0.0982979697255517	1.53098853532445	-0.0736796333386852	1.19538333177375	-1.2361763962065	-1.2361763962065	-1.1614779770493	-0.404948671440638	-1.15316465753632	-0.54390190017176	-1.19010782028064	-0.595142665682245	-1.07887044099683	0.338673183800721	-0.307043744620043	1.6204439779807	-0.180815962411534	1.75372985566636	-0.426546089583357	1.30248816548473	-0.640625139019157	-0.215808790644435	-0.159760329121059	1.70130877473312	-0.507875636952865	1.44934264814417	-0.305960107395502	1.63953825554134	-0.644505896238587	1.32441764687437	-0.887614967645548	1.04392370031662	-1.2361763962065	-1.2361763962065	-1.2361763962065	-1.2361763962065	-0.903318773504716	1.38899932099725	-0.902993460807254	1.3410835814881
LY6E	-0.866872659980716	0.152950690005549	-0.355917568726188	0.665555531170454	-0.109701902744839	0.834373567233497	-0.385778407985998	0.720743279040258	-0.349301852544123	0.67607291589998	-0.512787331037973	0.441118672549815	-0.838319254240638	0.345155588391622	-0.307894039021869	0.772720844258537	-0.390763950386379	0.677144297951663	-0.81669319978674	0.165410847279592	-0.425949913191019	0.325951675832272	-0.826567191643163	0.0849098257879567	-0.473168997643485	0.421098628173873	-0.707348621156599	0.181209613593166	-0.328298151701127	0.608387954704467	-0.396765923167746	0.637479068445545	-0.438120311065771	0.593338546878583	-0.193438385698941	0.792221689028267	-0.711895831871844	0.92777330083243	0.551966669837151	1.54495448843582	0.534149534970046	1.62371822707087	0.567759264763614	1.62737410227936	-1.04148174837533	0.586028360229972	-3.40513828432498	-0.959664370001422	-1.28640044285936	-0.237409564825244	-2.18657313292536	1.94767624698622	-2.22435354571148	1.76936115098776
OASL	-1.28007940342326	-0.315896077353889	0.190688809944285	0.798086492232221	0.225223019320616	0.914915910234841	-0.288446114675058	0.491814866936214	-0.182012388551291	0.411884802562814	-0.415556185964639	0.403710818999914	-1.00627538279569	0.010738339015267	0.208670499154368	0.848580037494656	-0.00905626125273974	0.583236959527716	-1.99695281534802	-0.825166806954065	-1.77227046164573	-0.617032650207369	-1.83835618097004	-0.731750166777199	-1.68494782350736	-0.620814995012692	-1.14371272823678	-0.17732695659264	-0.0399212345405455	0.59456371984983	0.569270534044104	1.1036428738585	0.702050802237815	1.11154860598995	0.360342725361377	0.82046455425226	0.0556151496993833	0.964286884665548	0.0176983034240381	0.942632819033429	0.156208988369943	1.02313193039348	-0.0466318733532479	0.91565369339333	-0.775407364644897	0.243316258143029	-2.24319737801684	-1.132748108506	-1.53951135501848	-0.611595023643837	1.186732877308	2.2702914368123	1.04484187159153	2.12482115314152
HERC5	-1.20948881581039	0.356675838296275	-0.631752668918583	0.79083067491197	-0.535305476075742	0.646587580266748	-0.594158602017731	1.11721207605645	-0.615463315132484	0.896142496617252	-0.654888159590774	0.953169458697212	-0.824449436465475	0.839613640503826	0.684128825278483	2.06489799922882	0.253850569991102	1.63894825445597	-1.4509817648331	0.214156658878355	-1.29545307021374	0.301293977630651	-0.732914981973293	0.567405982834431	-0.827434306533277	0.426497584783055	-1.56934745650063	0.162529498821396	-0.756551586655969	0.54383022815862	-0.667678043955339	0.201724144050737	-0.781752932642713	0.0623832989959324	-0.845984200030393	-0.0472091976351309	-0.964023684761233	0.559098642888514	-0.793025010124943	0.587976697921341	-0.745025387764966	0.630180736265384	-0.795815003180678	0.596083400364384	-2.4735196270044	-0.339277449315365	-0.554515029848464	0.336744195006644	-1.02889831892699	0.158804235594706	0.487690459271212	2.60619396088973	0.454410093248096	2.59585231600451
MX1	-1.35354029951754	0.244887514215955	-1.1516497654957	0.445668807347975	-1.06795055356843	0.603698310265564	-1.19227221449963	0.586099312992816	-1.25689050067309	0.464882901668464	-0.910134962583265	0.620700910987017	-1.10173205872886	0.461525620854733	-0.372186966948465	1.13333307864778	-0.709642428852796	0.768279636030957	-0.549979736964201	0.843482926130105	-0.408879992325117	1.00225622360312	-0.409296281851724	1.0444140854494	-0.238857241423369	1.24237305107398	-1.54789776062618	0.0564643022566444	-1.2422838717167	0.351161359893719	-1.54275798719088	0.106611965103331	-1.83248726691005	0.0180611049547829	-2.12050095534331	0.0566702719758774	-0.392056219211337	1.21572732557502	-0.684287813884971	0.912140913520567	-0.457410917171464	1.08109928072752	-0.801306560313419	0.817159409442492	-0.407346034412357	1.39722430598468	0.414770714760279	1.74639823957899	-0.697646142204843	1.01987356958891	-0.00358549144541761	1.96036624393668	-0.0770049150932449	1.91425355238896
STAT1	-0.132605239784227	1.10799214665216	0.0865901693148079	1.18950355319568	0.494560053190143	1.34517159017199	-0.159115082225264	1.23434806033214	-0.215089733450759	1.16053582679255	-0.273495203492957	1.00879626998546	-0.758822677202021	0.68522505325699	0.692418698150576	1.66561909287774	0.171623987505634	1.16810858062439	-2.12301129697047	-0.169607541459513	-1.71177650538033	-0.0830959499642297	-2.07351783169583	-0.243437947513559	-2.24830205866931	-0.437142813863498	-0.0696822615933808	1.10848516701152	0.04928139764138	1.08413919763555	-0.558127300807496	0.788851320492357	-1.19026195949319	0.424897859780125	-1.81426346033993	-0.221303398145505	-0.449139749374439	0.945380464491698	-0.624304217449827	0.617493258534561	-0.200459789173816	0.938814609945094	-0.833310911338279	0.281364045654686	-1.58327161241632	0.423974529028421	-1.00984486268029	0.63852368851193	-1.79441519521054	0.0275336019466934	-0.240951405610675	1.03779310339145	-0.213662236937247	1.05499291612719
IFI44	-0.887553078281946	0.453311179066119	-0.0673813524317334	1.01782487569077	-0.0906199114405838	0.923306806180127	-0.630617076988991	0.776579742308629	0.288300456748112	1.31879749791086	-0.18022058455499	0.998692901355076	-1.09447748341815	0.481399444971172	-0.466066848739857	0.818891302561734	-0.33972882702803	1.01761913514759	-1.22751826469749	0.486178859724554	-1.10705884917233	0.273233582172485	-1.85237734211933	0.0992268761866119	-2.02723479824058	0.0266895989990667	-0.743338687481505	0.508547522449775	-0.550472641054996	0.576883922168813	-0.307364237624499	0.755901663293238	-0.983677930644103	0.626769939677311	-0.935338001482557	0.658422610560428	0.165988284008719	1.50533334482661	-0.235073690089965	1.15632638458026	-0.0120117473081094	1.23394513728668	-0.356449709960837	1.10177716307822	-0.854014999121233	0.757635521707369	-1.49677531026746	0.312685422948441	-3.15449925889349	-0.641529485535618	-0.774098126144573	1.6542658980996	-0.7136488969908	1.73461206600538
OAS2	-0.770010867487628	0.337699594801638	-0.416238160493751	0.548868587005089	-0.472738400137732	0.600735145523544	-0.393760427666393	0.623714929198765	-0.389940015972751	0.633842702582373	-0.385289271784134	0.577511010739362	-0.506906284039514	0.560167224587936	0.110079491833077	0.943245763272319	-0.0835208055315865	0.74462879321778	-0.614255094896149	0.392865872722294	-0.879692794671549	0.150469227899506	-1.03067277572044	0.0975794256217231	-0.906684077629008	0.272362386268525	-1.03210168547443	0.218880809292448	-0.594188758710217	0.423044025005608	-0.624472135021573	0.386761211408435	-0.725824725149606	0.359158666282768	-0.903399091695211	0.431162248582916	-0.267555816672536	1.50703586652208	0.075351308197683	1.4736274163626	0.164358294414577	1.57231642290468	0.0252464012853162	1.41153850181127	-0.750447219259472	1.16914087184023	-1.0092114237553	0.647165585525438	0.0137662429015411	0.821448960115472	-3.40439265622702	1.3984253643034	-3.57615009784473	1.04525423381037
IFIH1	-1.19491942135703	0.0212539908693225	-0.617709730235805	0.439871880226825	-0.498194426642651	0.461830332639551	-0.932854794789364	0.367995245440417	-0.601699288097565	0.677286493899486	-0.691083323160496	0.510181320074536	-1.20804989362746	0.0784299097719995	-0.59559495072357	0.53776649474689	-0.59857034916699	0.639731686769983	0.442190817273133	1.46871665946304	0.359672836575891	1.11480222784964	0.160193782228485	1.13593635515106	-0.204805035252471	0.57891845433192	-1.176154553276	-0.0589204114695544	-0.774574619051702	0.180399144389641	-0.770803342492265	0.148925401683575	-1.08247643140442	-0.0606633895668549	-1.79523571726152	-0.481103610599407	-0.249418483582593	1.20035633024288	-0.218360192712706	1.32809418913855	-0.121811805993524	1.45105546178012	-0.29143631877815	1.24326355988718	0.149405873984839	1.28486989206414	-3.36959333468376	-1.31659792923165	-0.973352725331804	0.355282499876132	-0.428919164417768	2.13433449704969	-0.318773866529812	2.16091177202791
EPSTI1	-1.37090139941388	0.164807091309114	-0.513010960923474	0.722251239664461	-0.349132407070229	0.872363392784864	-0.761084185177356	0.718562371013668	-0.659393627251382	0.705189977595813	-0.341788423557804	0.846056035583907	-1.18915399271738	0.293281830292613	0.563416034107418	1.43122014972105	0.0622480774493315	0.953937153030097	-0.387328692549654	0.92159877769423	-0.278533279135082	0.894502302301687	-0.451463790957392	0.857149587991391	-0.735927059947312	0.557678152190155	-1.72280287011889	-0.181935841495797	-1.05175899181325	0.281795942598602	-1.19102226164898	0.287577583813904	-1.40512467949772	0.185901638208426	-0.889264252224414	0.548746918669688	-0.528475794342631	1.21973771766138	-0.105939852878071	1.30007596913561	0.126858624522489	1.4317847397567	-0.200697840674077	1.21834494647326	-0.185801486723412	1.23690318186122	-2.55157709364092	-0.404547240347116	-1.42486146220475	-0.31517538515087	-1.50200169318562	2.01877711835725	-1.52401839347204	1.80195640433118
IFI27	-1.1713211142493	0.277202515851821	-0.604273419598681	1.36208168469384	0.0500977736171574	1.68082610284229	-0.932440417829882	1.33746063630567	-0.974792304153642	1.13219485739315	-0.734573219020241	1.31993858252669	-1.1387393114144	0.624216908587611	-0.711708793073263	1.16344580645754	-0.771645025289145	1.28282881645369	-1.23425044550455	-0.1770604911575	-1.18175440748118	0.464892121666477	-1.12486740261142	0.659673223175136	-1.17583263471826	0.550054249712981	-1.18536590829503	0.39041939485579	-0.839517044825831	1.36622264297357	-0.940848638310231	1.19822555435203	-1.11101396139549	0.745740164384856	-1.16677393801215	0.275291821231811	-0.832722891716203	1.06975290315127	-0.462499741993981	1.51852173820429	-0.324946550195265	1.57448792750796	-0.536155532307504	1.55842371574768	-0.902877097176952	0.768582719072765	-1.11350473394453	0.170069518613324	-0.807707105130404	1.00359182910217	-1.19555194814024	0.515856105312122	-1.18269284694768	0.475337610699269
ISG15	-1.29528198417063	0.0583370732558305	-0.790044216737376	0.593746044433009	-0.709009826563803	0.808514695559337	-0.721825236483192	0.740615372472543	-0.629115362162445	0.660000161178347	-0.756215906925096	0.586117415312751	-1.14415356810955	0.312044814032527	0.0329557561046062	1.38341154320838	-0.322356444167651	0.901279561433469	-1.53093123586447	-0.252434636533818	-1.16232887175757	0.216409668603917	-1.23352241270874	0.100847549504231	-1.21322263012613	0.28357504965483	-1.08355792681243	0.183039443881276	-0.830118366729869	0.607737881356993	-0.758295064793524	0.477119497606762	-0.788149663186438	0.410717471673705	-0.794132766307676	0.429666694749868	-0.744572230038288	0.762704952733222	-0.168666869937983	1.26651306709273	-0.0363595601515328	1.39026682889015	-0.194941117935231	1.30512470855258	-0.849590917613404	0.814483898435146	-2.69816056468463	-0.128571514788833	-0.260247075240125	1.15646445482418	0.187778355527481	2.70209269062627	0.139367694333807	2.5848736254925
IFI6	-0.665292368612347	0.44181903577326	-0.687937754348412	0.535808040879338	-0.442608995410218	0.709628630547442	-0.764826317544446	0.54156667608793	-0.776147015828526	0.408751238078085	-0.682739937033922	0.517710883751915	-0.650892828274774	0.534822598589471	-0.185366167782512	0.940376488445984	-0.459409708520229	0.676994353401016	-1.5512263547169	-0.283206531851415	-1.29120579964889	-0.0320495958085154	-1.43293565031702	-0.244060161000008	-1.45101209767419	0.0279058067318377	-0.713293096832695	0.292993730882574	-0.718009868210708	0.471571003100627	-0.614486586888947	0.487870398262637	-0.626560420231664	0.467781686422113	-0.668017764215189	0.451619791252706	0.254376051623943	1.58505885182042	0.124536965020328	1.32454181768993	0.33949423987352	1.51783929299656	0.0234047558326262	1.25304948800139	-0.606949050462401	1.01400140877316	-3.13843909796337	-2.19651929246883	-0.357790936371599	1.14489769687206	0.625794291399865	2.11659870261653	0.492220044856531	1.91794942843394
PSMB9	-1.63784252582982	-0.887396828544801	-0.447547659440905	0.343317192881901	0.00791114324632171	1.07595265579115	-0.254339305700266	0.460298133158251	-1.02733243014921	-0.291224640031384	-0.970296548704093	-0.317479807455159	-1.75568922725733	-0.784857068298667	0.128036715047964	0.919993818045805	-0.388488406062497	0.203630187444062	-1.45959121721769	0.0309762189137213	0.251642162394229	0.969827685867564	0.357152937415942	0.913880832767864	-0.0380053788752639	0.697977161149419	-1.31215245428514	-0.683176578490273	-0.0706171694014461	0.700989521101087	0.306287652118836	1.27366072223087	0.438949047960906	1.10105326423516	0.0285711072586556	0.744264581512451	-1.90351773285083	-0.71810203652106	0.0230381997639357	0.959402147697131	0.0307572317038373	0.931875584154585	0.116501272680393	1.1684685363111	-1.03244040770212	0.0883767511075681	-2.64067509293398	-1.17098870304164	-0.967420203527875	0.0597597395220747	1.01526505065519	2.42221529959105	0.837706763435129	2.15144210515733
PML	-1.32727071964039	-0.546126043776634	-0.673336266292781	0.408659522209142	-0.690101311028384	0.609307194128857	-0.69156140533553	0.362996383918747	-0.774035089621235	0.118338159875865	-0.73766680061138	0.249974815842504	-1.36242240514327	-0.553405870492119	-0.375003586640228	0.715184117039825	-0.467413248012079	0.347049002092324	-0.307109844233422	1.00604658666861	0.0424524758683646	1.12886245873012	0.127417341424756	1.27948468296277	-0.335828948410333	0.916003683713562	-1.2873718142133	-0.307912623005407	-1.13713139049575	0.00881268094051071	-0.71846960089099	0.363808548017034	-0.409164951354328	0.4662580685968	-0.532698048946745	0.797425570583539	-0.554960534490211	1.65106987471344	-0.174936000420801	1.74672719706706	0.0787046513918124	2.10671249666346	-0.376471399477274	1.5430532551597	-0.595447852495619	1.44413413784629	-1.35102445791951	-0.31880048174762	-1.48172881938416	-0.833628799265011	-1.36478933329519	2.37491667329416	-1.61800282520243	2.0104208930928
UBE2L6	-1.34159279992198	-0.309349348710918	-0.690769828355648	0.349906798997999	-0.371108817175972	0.841689351034811	-0.529755371724901	0.594914974411345	-0.791804596741628	0.297059584321384	-0.868215071805763	0.122690151737665	-1.56492790106454	-0.301201481536746	-0.0583611207024895	1.0403994420504	-0.521851774115384	0.360862293440856	-1.39355103269837	-0.0189965317620342	-1.01505503471116	0.10282436801083	-1.46568171744061	-0.276779858242909	-1.633877493786	-0.418105978018824	-1.19659454283428	-0.319913806914338	-0.516013080795919	0.556322217329098	-0.519950299992414	0.564807523034396	-0.539881004740617	0.381950941755988	-0.43837988021018	0.545304370891656	-0.123069183771952	1.40184292790921	0.245055518566589	1.63107853060271	0.568074776730395	1.86351497275816	0.161162243816181	1.51408345506852	-0.5285224873097	1.14926084555603	-1.15077544457488	0.747836461875725	-1.79583877226085	-0.202759485207689	0.509988263772785	2.81216706873245	0.0709875798851361	2.46889908483834
NMI	-1.0968700227573	-0.430949111920408	-0.711464021244354	-0.0353488404731695	-0.412065755647497	0.431217941416753	-0.574826974897075	0.178681571017597	-0.905473080403622	-0.209616561331967	-0.759417426804326	-0.098386289611878	-1.26231973613736	-0.355578592233978	-0.974130238637986	-0.0260041241211194	-0.944845900492113	-0.142538669730569	-0.883511530432953	-0.0862979673365259	-0.655016019888701	0.0658590128896801	-0.687596008390263	-0.0262020002344398	-0.839403168751099	-0.202161052760064	-1.34391542073825	-0.617042155873569	-0.523974211060551	0.227602914773999	-0.650115794178442	-0.0335770410358737	-0.797843863714995	-0.291222023863402	-0.950551796525824	-0.242152079863424	0.25099940883129	0.984189150379025	0.530199526764345	1.30532774491572	0.654054861325703	1.37914240949768	0.484800427753112	1.25701426760265	0.364472179262128	1.10555356010047	-1.30505000231637	-0.242440751507201	-0.357372675268266	0.106105229726041	2.02437257783263	3.10611201558351	2.10659086120598	3.11298524930665
DRAP1	-0.893004474952375	-0.25771848847534	-0.664851439532425	0.0122603593039158	-0.371706941311788	0.444497860285525	-0.678002777476684	-0.049033805674532	-0.75582460032955	-0.121489863223842	-0.693856950556673	-0.115347243475758	-1.18197579271878	-0.259651620874667	-0.390389373477037	0.395694977068551	-0.630970846998855	0.021858627647739	-1.17157776027643	-0.383795326841393	-0.798960512868602	0.0358304292359013	-1.55418480803292	-0.767616371842844	-1.64891246363133	-0.60259477602537	-0.491647804706889	-0.0636645919310956	-0.39497873943687	0.397047277275717	-0.341720946875499	0.494383296294276	-0.0983818783172296	0.454752448216647	0.323919276655061	0.705913590578629	-1.00892921550607	-0.303523810567604	2.07140454304452	2.40945259105815	1.13527007072274	1.8196807249	2.41413992150641	3.03439058137231	0.466993594809878	1.05314974732421	-0.612044894216649	0.193268817077674	0.141010758768617	0.771460626968515	-1.26306019040961	0.703521927423674	-1.4494652926871	0.51898155571318
BST2	-1.61314697322026	-0.709003459377098	-1.01846172995848	0.0165466216746458	-0.659671553527624	0.310848538963457	-1.1142619503489	0.00696225448146249	-1.254080210803	-0.215723128237447	-1.05949346588604	-0.158046355997176	-0.982175308361806	-0.13718024205286	-0.796708876790624	0.319326149966937	-0.983039190880801	-0.0190690939622468	-0.796631391377571	0.188549169287181	-0.90621000066396	0.25955406919364	-1.01965811380393	-0.0556484915980538	-0.753433776453798	0.373830427906719	-1.05992807417875	-0.291929141277562	-0.726909356406003	0.0890975046272861	-0.672572430986415	0.336259878123672	-0.533467504682681	0.434935314637378	0.347191187791644	1.48659290136383	0.617703620561378	1.52812966711103	0.719958305313902	1.54960761153933	0.920553453579295	1.73890373074024	0.678450735744512	1.52227536042712	0.240299682203845	1.39124450176842	1.30502136574287	2.6647381444944	0.0634288042194318	1.3755974601223	-2.09885131252664	0.383721731266482	-1.82412687603202	0.590099816539338
LAP3	-1.20123470945517	-0.577488087231544	-0.831881431428033	-0.0391657807582248	-0.755268275696528	0.285638433256707	-0.843008128306842	-0.0186002291361566	-0.818178908137134	-0.0624406348510779	-0.902645763669758	-0.156856783701878	-1.09646767593985	-0.400195563877325	-0.119790927265577	0.67673354309928	-0.494143105685221	0.15870344759274	-1.05657494661585	-0.274660012635843	-0.903164447224122	0.0798001633725434	-0.773105065171398	0.000825190644119235	-0.731662130493281	0.150820431018924	-1.08783719695932	-0.513846712795064	-0.829066886718098	0.00901705328422017	-0.707470148218655	0.038659976798209	-0.691736696300258	-0.0525088563541659	-0.550630499560762	0.223163385673711	0.96159919293278	2.03269776800779	0.660674966806056	1.68110386472421	1.08513048209062	2.01516527250976	0.470761931773894	1.36209880602009	1.22931155970759	2.1361020958677	1.27790538962924	2.01919932375599	0.914651386897689	1.71545984085043	-1.83961159919849	-0.350263944784216	-1.98260639505634	-0.523111963088084
